unique_id,ds,cutoff,AutoNHITS,AutoNHITS-median,AutoNHITS-lo-90,AutoNHITS-lo-80,AutoNHITS-hi-80,AutoNHITS-hi-90,AutoTFT,AutoTFT-median,AutoTFT-lo-90,AutoTFT-lo-80,AutoTFT-hi-80,AutoTFT-hi-90,AutoDeepAR,AutoDeepAR-median,AutoDeepAR-lo-90,AutoDeepAR-lo-80,AutoDeepAR-hi-80,AutoDeepAR-hi-90,y
FOODS_3_001_CA_2,2016-04-01,2016-03-27,0.56700003,0.5,1.9000015,0.9000015,0.0,0.049987793,0.794,0.5,0.0,1.0999985,1.9000244,0.0,0.77,1.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-04-02,2016-03-27,0.54200006,0.5,0.95000076,0.9000015,0.0,0.9500122,0.757,0.5,1.0,0.19999695,0.0,0.0,0.65,0.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-04-03,2016-03-27,0.55,0.5,1.0,0.0,0.0,0.099975586,0.78800005,1.0,0.95000076,0.9000015,0.0,1.0,0.64,0.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-04-04,2016-03-27,0.56600004,0.5,0.0,0.9000015,1.0,0.049987793,0.753,0.5,0.0,0.0,1.0,1.9000244,0.61,0.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-04-05,2016-03-27,0.50100005,0.5,0.0,1.0,0.0,0.9500122,0.76500005,1.0,0.95000076,1.0,0.099975586,1.0499878,0.72999996,1.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-04-06,2016-03-27,0.45100003,0.0,0.0,0.9000015,0.0,0.9500122,0.73,0.5,0.95000076,0.9000015,0.0,0.049987793,0.78,1.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-04-07,2016-03-27,0.467,0.0,1.0,1.0,0.9000244,0.0,0.731,0.5,1.9500008,0.0,0.0,1.9500122,0.76,1.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-04-08,2016-03-27,0.54300004,0.5,0.049999237,0.0,0.0,0.049987793,0.735,0.5,1.9500008,1.0,1.9000244,0.14996338,0.71999997,1.0,0.0,0.0,2.0,2.0,2.0
FOODS_3_001_CA_2,2016-04-09,2016-03-27,0.532,0.0,1.0,0.9000015,0.0,0.9500122,0.73300004,0.0,0.049999237,1.0,0.0,0.0,0.48999998,0.0,0.0,0.0,1.0,1.0499954,0.0
FOODS_3_001_CA_2,2016-04-10,2016-03-27,0.52000004,0.5,0.0,0.0,1.0,0.0,0.70900005,0.5,0.95000076,0.0,0.0,0.0,0.59999996,0.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-04-11,2016-03-27,0.48700002,0.5,0.049999237,0.099998474,0.0,0.9500122,0.73600006,0.0,0.95000076,0.19999695,0.29992676,1.0999756,0.59999996,0.0,0.0,0.0,2.0,2.0,2.0
FOODS_3_001_CA_2,2016-04-12,2016-03-27,0.592,0.0,0.0,0.9000015,0.099975586,0.9500122,0.73700005,0.5,1.0,0.0,0.0,1.0,0.71999997,1.0,0.0,0.0,2.0,2.0,2.0
FOODS_3_001_CA_2,2016-04-13,2016-03-27,0.476,0.0,1.9000015,0.099998474,1.8000488,1.0499878,0.75000006,0.5,1.0499992,0.0,0.0,0.9500122,0.59999996,0.0,0.0,0.0,2.0,2.0,2.0
FOODS_3_001_CA_2,2016-04-14,2016-03-27,0.537,1.0,0.0,0.099998474,0.9000244,0.0,0.73700005,0.0,0.049999237,1.0,1.0999756,0.9500122,0.7,0.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-04-15,2016-03-27,0.54,0.0,0.95000076,0.0,0.0,0.9500122,0.70500004,0.5,0.049999237,0.099998474,0.0,0.049987793,0.64,0.0,0.0,0.0,2.0,2.0499954,0.0
FOODS_3_001_CA_2,2016-04-16,2016-03-27,0.522,0.5,0.099998474,0.9000015,0.0,0.9500122,0.683,0.5,0.049999237,0.9000015,0.9000244,0.049987793,0.66999996,1.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-04-17,2016-03-27,0.462,0.0,0.099998474,0.19999695,1.0,0.9500122,0.74100006,1.5,0.049999237,1.0,0.0,1.0499878,0.78,1.0,0.0,0.0,2.0,2.0499954,1.0
FOODS_3_001_CA_2,2016-04-18,2016-03-27,0.51900005,0.0,0.0,0.0,0.099975586,0.0,0.69200003,1.0,1.0,0.19999695,0.9000244,3.8000488,0.66999996,0.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-04-19,2016-03-27,0.43800002,1.0,0.95000076,0.099998474,0.0,0.0,0.711,0.0,0.049999237,1.0,1.8000488,0.0,0.55,0.0,0.0,0.0,1.0,2.0,0.0
FOODS_3_001_CA_2,2016-04-20,2016-03-27,0.504,0.0,0.0,0.0,0.0,0.049987793,0.69500005,1.5,1.0,1.0999985,0.9000244,0.049987793,0.45999998,0.0,0.0,0.0,1.0,2.0,1.0
FOODS_3_001_CA_2,2016-04-21,2016-03-27,0.52400005,0.0,0.049999237,0.099998474,0.9000244,1.0,0.657,1.0,0.95000076,0.9000015,1.0,0.9500122,0.72999996,0.0,0.0,0.0,2.0,2.0499954,0.0
FOODS_3_001_CA_2,2016-04-22,2016-03-27,0.53000003,0.5,0.049999237,0.9000015,0.0,1.9000244,0.711,0.0,1.9500008,0.0,0.0,0.0,0.87,1.0,0.0,0.0,2.0,2.0,2.0
FOODS_3_001_CA_2,2016-04-23,2016-03-27,0.6,1.0,0.95000076,0.099998474,0.099975586,2.9500122,0.666,1.5,0.95000076,0.099998474,1.0,1.0,0.56,0.0,0.0,0.0,2.0,2.0,1.0
FOODS_3_001_CA_2,2016-04-24,2016-03-27,0.48200002,0.5,0.95000076,1.0999985,0.0,0.049987793,0.67600006,0.5,0.0,0.0,0.099975586,0.9500122,0.59999996,0.0,0.0,0.0,1.0999985,2.0,0.0
FOODS_3_001_CA_2,2016-04-25,2016-04-24,0.591,0.5,0.0,0.0,0.0,0.0,0.651,0.0,0.0,0.099998474,0.099975586,1.0,0.62,0.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-04-26,2016-04-24,0.588,0.0,1.0499992,1.0,0.0,1.9000244,0.68700004,1.5,1.0,0.0,0.099975586,0.0,0.74,0.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-04-27,2016-04-24,0.591,0.0,0.049999237,0.0,0.0,0.0,0.76100004,1.0,0.95000076,0.0,0.099975586,0.099975586,0.48,0.0,0.0,0.0,1.0,2.0,0.0
FOODS_3_001_CA_2,2016-04-28,2016-04-24,0.62200004,0.5,0.0,0.29999542,0.0,0.0,0.763,0.0,0.0,0.0,1.1999512,0.0,0.84999996,1.0,0.0,0.0,2.0,3.0,0.0
FOODS_3_001_CA_2,2016-04-29,2016-04-24,0.634,1.5,1.0499992,0.19999695,0.39990234,0.049987793,0.726,0.0,0.95000076,0.099998474,2.0,1.0999756,0.72999996,1.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-04-30,2016-04-24,0.597,0.5,0.0,1.800003,0.0,0.049987793,0.72,1.0,1.9000015,0.0,0.099975586,2.0,0.52,0.0,0.0,0.0,1.0999985,2.0,0.0
FOODS_3_001_CA_2,2016-05-01,2016-04-24,0.61,0.5,0.049999237,0.0,0.9000244,0.049987793,0.67300004,0.0,0.049999237,0.19999695,0.099975586,0.9500122,0.59,0.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-05-02,2016-04-24,0.56200004,0.0,0.95000076,0.099998474,0.0,1.9000244,0.67600006,0.0,0.0,0.19999695,0.9000244,0.0,0.61,0.0,0.0,0.0,1.0999985,2.0499954,0.0
FOODS_3_001_CA_2,2016-05-03,2016-04-24,0.55600005,1.5,0.0,0.0,0.9000244,0.0,0.763,0.0,0.049999237,0.0,0.099975586,2.9000244,0.51,0.0,0.0,0.0,1.0,2.0,0.0
FOODS_3_001_CA_2,2016-05-04,2016-04-24,0.549,1.0,0.099998474,0.099998474,1.9000244,1.0499878,0.68200004,1.0,1.9000015,0.0,0.0,0.0,0.69,1.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-05-05,2016-04-24,0.647,0.5,1.0,0.099998474,0.0,0.0,0.731,1.0,0.0,0.0,0.0,1.0499878,0.74,1.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-05-06,2016-04-24,0.59400004,0.0,0.0,1.9000015,1.0,0.9500122,0.717,0.0,1.0499992,1.800003,0.0,0.0,0.5,0.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-05-07,2016-04-24,0.61,1.5,1.9000015,0.099998474,0.099975586,0.0,0.73800004,0.5,0.099998474,0.0,0.0,1.0,0.58,0.0,0.0,0.0,2.0,2.0,2.0
FOODS_3_001_CA_2,2016-05-08,2016-04-24,0.58100003,1.0,0.0,0.0,0.099975586,0.0,0.70500004,0.5,0.95000076,0.9000015,1.8000488,0.0,0.53999996,0.0,0.0,0.0,1.0,2.0,1.0
FOODS_3_001_CA_2,2016-05-09,2016-04-24,0.513,1.5,0.95000076,0.9000015,0.9000244,0.049987793,0.72700006,1.0,1.0999985,0.0,0.19995117,0.049987793,0.71,0.0,0.0,0.0,2.0,2.0,1.0
FOODS_3_001_CA_2,2016-05-10,2016-04-24,0.597,1.0,0.0,0.099998474,0.9000244,0.9500122,0.68700004,0.0,1.9500008,0.0,0.19995117,1.0,0.58,0.0,0.0,0.0,1.0,2.0,14.0
FOODS_3_001_CA_2,2016-05-11,2016-04-24,0.578,0.0,1.0,0.0,0.0,0.049987793,0.75600004,1.0,0.099998474,1.9000015,0.0,1.9500122,0.58,0.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-05-12,2016-04-24,0.611,0.0,0.049999237,0.0,0.099975586,1.9000244,0.703,0.0,0.0,0.19999695,0.0,1.0,0.65999997,0.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-05-13,2016-04-24,0.633,0.5,2.8500023,0.099998474,1.0,0.9500122,0.674,1.5,0.0,0.9000015,0.099975586,1.0499878,0.47,0.0,0.0,0.0,1.0,2.0,0.0
FOODS_3_001_CA_2,2016-05-14,2016-04-24,0.61300004,0.0,0.0,1.0999985,0.9000244,0.099975586,0.67300004,0.5,0.95000076,1.800003,0.0,0.0,0.66999996,1.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-05-15,2016-04-24,0.56,0.0,0.95000076,0.0,0.0,2.0,0.71900004,0.0,0.049999237,1.800003,0.19995117,0.049987793,0.62,0.0,0.0,0.0,2.0,3.0,4.0
FOODS_3_001_CA_2,2016-05-16,2016-04-24,0.527,0.0,0.95000076,0.0,0.0,0.049987793,0.67700005,1.5,0.95000076,0.099998474,0.19995117,1.0,0.62,0.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-05-17,2016-04-24,0.51000005,0.0,0.099998474,0.19999695,0.19995117,1.9500122,0.64100003,0.5,0.14999771,1.800003,0.0,0.099975586,0.64,0.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_2,2016-05-18,2016-04-24,0.53800005,0.0,0.049999237,1.0,0.9000244,0.0,0.66,0.0,0.099998474,0.19999695,0.099975586,0.0,0.58,0.0,0.0,0.0,1.0999985,2.0,0.0
FOODS_3_001_CA_2,2016-05-19,2016-04-24,0.59800005,0.5,0.099998474,0.099998474,0.0,0.0,0.666,1.0,0.0,1.0999985,0.0,0.0,0.71,0.5,0.0,0.0,2.0,2.0499954,0.0
FOODS_3_001_CA_2,2016-05-20,2016-04-24,0.583,0.0,0.0,0.9000015,0.9000244,0.0,0.721,0.5,0.14999771,0.9000015,1.0999756,0.049987793,0.59,0.0,0.0,0.0,2.0,2.0,1.0
FOODS_3_001_CA_2,2016-05-21,2016-04-24,0.588,0.5,0.95000076,0.099998474,0.099975586,1.9000244,0.725,0.0,2.0,1.0,1.8000488,0.099975586,0.79999995,1.0,0.0,0.0,2.0,2.0,2.0
FOODS_3_001_CA_2,2016-05-22,2016-04-24,0.517,0.5,0.95000076,0.0,0.099975586,0.049987793,0.656,1.0,0.099998474,0.9000015,1.0,1.0,0.68,0.5,0.0,0.0,2.0,2.0499954,2.0
FOODS_3_001_CA_3,2016-02-29,2016-02-28,1.44,1.5,2.0,1.0999985,1.0999756,0.099975586,1.72,1.5,0.95000076,2.199997,0.9000244,0.9500122,0.59,0.0,0.0,0.0,2.0,2.0,2.0
FOODS_3_001_CA_3,2016-03-01,2016-02-28,1.378,0.5,0.95000076,1.800003,2.7000732,3.8000488,1.6300001,2.0,1.9500008,2.7000046,0.0,1.0999756,0.71,1.0,0.0,0.0,2.0,2.0,2.0
FOODS_3_001_CA_3,2016-03-02,2016-02-28,1.327,0.5,0.049999237,1.199997,0.19995117,0.0,1.5410001,1.5,1.9500008,1.0999985,0.29992676,2.0,0.65,0.5,0.0,0.0,2.0,2.0,1.0
FOODS_3_001_CA_3,2016-03-03,2016-02-28,1.125,1.0,1.0,2.9000015,2.0,1.9000244,1.5480001,1.0,1.9500008,2.800003,1.0,1.0999756,0.68,1.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_3,2016-03-04,2016-02-28,1.069,1.0,2.0,0.9000015,1.3999023,0.049987793,1.5970001,1.0,1.0,0.19999695,0.9000244,1.0499878,0.65,0.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_3,2016-03-05,2016-02-28,1.251,1.0,0.049999237,2.0,1.0,0.049987793,1.4920001,2.0,1.9500008,2.9000015,0.9000244,3.8500366,0.68,1.0,0.0,0.0,2.0,2.0,1.0
FOODS_3_001_CA_3,2016-03-06,2016-02-28,1.2820001,0.5,0.049999237,1.0,0.0,0.049987793,1.498,1.5,3.9000015,0.19999695,1.0999756,1.1999512,0.41,0.0,0.0,0.0,1.0,2.0,2.0
FOODS_3_001_CA_3,2016-03-07,2016-02-28,1.3740001,0.5,2.9500008,1.0999985,2.0999756,0.14996338,1.503,1.0,4.8500023,0.099998474,4.800049,1.9000244,0.59999996,0.0,0.0,0.0,2.0,2.0,2.0
FOODS_3_001_CA_3,2016-03-08,2016-02-28,1.238,2.5,2.0,0.099998474,0.099975586,1.9500122,1.4610001,1.5,2.8500023,0.29999542,0.099975586,0.049987793,0.69,0.0,0.0,0.0,2.0,2.0,3.0
FOODS_3_001_CA_3,2016-03-09,2016-02-28,1.1850001,1.5,1.0,1.0,2.1999512,0.9500122,1.48,1.0,1.0,0.9000015,4.6000977,2.9500122,0.69,1.0,0.0,0.0,2.0,2.0,7.0
FOODS_3_001_CA_3,2016-03-10,2016-02-28,1.177,1.0,0.95000076,0.9000015,0.0,2.8500366,1.4720001,0.0,2.0499992,0.0,0.9000244,0.0,0.75,1.0,0.0,0.0,2.0,2.0,2.0
FOODS_3_001_CA_3,2016-03-11,2016-02-28,1.07,0.5,0.049999237,0.9000015,0.099975586,0.9500122,1.3970001,1.5,0.95000076,0.099998474,2.0999756,2.9000244,0.52,0.0,0.0,0.0,2.0,2.0,3.0
FOODS_3_001_CA_3,2016-03-12,2016-02-28,1.2880001,1.0,1.1499977,1.9000015,1.9000244,4.0,1.417,0.5,4.800003,0.0,0.9000244,1.0999756,0.68,0.5,0.0,0.0,2.0,2.0,3.0
FOODS_3_001_CA_3,2016-03-13,2016-02-28,1.291,0.5,2.9000015,0.19999695,0.19995117,1.9000244,1.4030001,1.0,1.0,2.0999985,0.19995117,0.14996338,0.63,0.0,0.0,0.0,2.0,2.0,1.0
FOODS_3_001_CA_3,2016-03-14,2016-02-28,1.251,0.0,0.099998474,2.0,2.0999756,0.0,1.4210001,1.5,1.9000015,2.800003,4.7000732,0.0,0.72999996,0.5,0.0,0.0,2.0,2.0499954,0.0
FOODS_3_001_CA_3,2016-03-15,2016-02-28,1.2440001,3.0,1.0499992,0.099998474,0.9000244,1.9500122,1.4050001,1.0,1.0499992,1.9000015,2.8000488,3.8500366,0.7,1.0,0.0,0.0,2.0,2.0,1.0
FOODS_3_001_CA_3,2016-03-16,2016-02-28,1.095,0.5,1.9500008,1.800003,2.0999756,3.0,1.4430001,1.5,1.0,1.9000015,1.0,0.9500122,0.61,0.0,0.0,0.0,2.0,2.0,1.0
FOODS_3_001_CA_3,2016-03-17,2016-02-28,1.195,0.0,0.049999237,0.0,0.39990234,0.099975586,1.4030001,2.5,0.19999695,0.099998474,0.19995117,2.9000244,0.65,1.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_3,2016-03-18,2016-02-28,1.026,0.0,0.099998474,0.19999695,1.1999512,0.0,1.3230001,0.5,0.0,3.7000046,1.8000488,0.9500122,0.51,0.0,0.0,0.0,1.0,2.0,0.0
FOODS_3_001_CA_3,2016-03-19,2016-02-28,1.1860001,0.5,1.9500008,0.19999695,1.9000244,1.0,1.3160001,0.0,3.8500023,3.0,3.7000732,1.9500122,0.57,0.0,0.0,0.0,1.0,2.0,3.0
FOODS_3_001_CA_3,2016-03-20,2016-02-28,1.2520001,0.5,1.9500008,0.099998474,2.7000732,1.9000244,1.3050001,1.0,3.0,1.0999985,2.8000488,1.0499878,0.69,1.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_3,2016-03-21,2016-02-28,1.302,3.0,0.14999771,2.0,0.19995117,1.0,1.3720001,1.0,0.049999237,1.9000015,0.9000244,0.049987793,0.57,0.0,0.0,0.0,2.0,2.0,3.0
FOODS_3_001_CA_3,2016-03-22,2016-02-28,1.289,1.0,1.0,1.0,1.8000488,0.099975586,1.406,1.5,3.0499992,1.9000015,0.29992676,0.0,0.59999996,0.0,0.0,0.0,1.0,2.0,2.0
FOODS_3_001_CA_3,2016-03-23,2016-02-28,1.098,1.5,0.0,1.0,2.0999756,3.8500366,1.3950001,0.5,1.9000015,2.7000046,1.8000488,2.0,0.65999997,0.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_3,2016-03-24,2016-02-28,1.057,1.5,1.0,2.0999985,0.0,2.0,1.36,0.5,0.0,1.0,0.099975586,1.0,0.63,0.0,0.0,0.0,2.0,2.0,2.0
FOODS_3_001_CA_3,2016-03-25,2016-02-28,1.052,0.0,0.0,0.19999695,1.0,1.9000244,1.4440001,1.0,2.0999985,0.9000015,0.9000244,0.9500122,0.66999996,0.0,0.0,0.0,2.0,2.0,1.0
FOODS_3_001_CA_3,2016-03-26,2016-02-28,1.042,1.0,0.0,1.2999954,0.9000244,2.0,1.373,1.5,2.0,0.0,1.0,0.9500122,0.64,0.0,0.0,0.0,2.0,2.0,2.0
FOODS_3_001_CA_3,2016-03-27,2016-02-28,1.1420001,1.0,2.0,2.800003,1.0,0.099975586,1.3260001,0.5,1.9000015,1.0999985,2.8000488,1.9500122,0.58,0.0,0.0,0.0,1.0,2.0,1.0
FOODS_3_001_CA_3,2016-03-28,2016-03-27,1.5090001,2.5,0.049999237,3.800003,4.7000732,2.0,1.697,3.0,0.099998474,2.800003,3.8000488,0.049987793,0.74,0.0,0.0,0.0,2.0,3.0,0.0
FOODS_3_001_CA_3,2016-03-29,2016-03-27,1.5640001,1.0,2.8500023,3.800003,0.9000244,2.9500122,1.746,1.0,0.099998474,3.0999985,2.0999756,2.1499634,0.79999995,1.0,0.0,0.0,2.0,3.0,6.0
FOODS_3_001_CA_3,2016-03-30,2016-03-27,1.6010001,2.0,1.0,1.9000015,1.9000244,1.9000244,1.623,0.5,4.800003,1.800003,1.9000244,2.0,0.72999996,1.0,0.0,0.0,2.0,2.0,2.0
FOODS_3_001_CA_3,2016-03-31,2016-03-27,1.5960001,1.5,0.0,1.199997,2.7000732,0.9500122,1.623,1.0,1.0,1.0999985,1.0999756,2.9000244,0.72999996,1.0,0.0,0.0,2.0,2.0,1.0
FOODS_3_001_CA_3,2016-04-01,2016-03-27,1.5530001,1.0,1.0499992,1.0,1.2999268,1.9500122,1.5480001,1.5,2.0,0.29999542,2.9000244,2.9000244,0.61,0.0,0.0,0.0,2.0,2.0,1.0
FOODS_3_001_CA_3,2016-04-02,2016-03-27,1.5320001,1.5,0.099998474,1.0,0.099975586,0.049987793,1.6240001,2.5,0.95000076,2.0999985,2.0999756,2.9500122,0.74,1.0,0.0,0.0,2.0,2.0,1.0
FOODS_3_001_CA_3,2016-04-03,2016-03-27,1.588,1.5,1.0,1.9000015,4.7000732,1.1499634,1.5070001,0.5,2.9500008,1.0999985,1.0999756,1.9500122,0.63,0.0,0.0,0.0,2.0,2.0,5.0
FOODS_3_001_CA_3,2016-04-04,2016-03-27,1.7570001,3.0,1.9500008,1.0999985,1.0999756,1.9500122,1.539,1.0,0.95000076,1.9000015,1.2999268,0.049987793,0.62,0.0,0.0,0.0,2.0,2.0499954,1.0
FOODS_3_001_CA_3,2016-04-05,2016-03-27,1.7210001,0.5,1.199997,1.800003,2.3999023,1.9500122,1.5280001,1.5,1.9000015,1.0999985,0.099975586,0.099975586,0.55,0.0,0.0,0.0,1.0,2.0,4.0
FOODS_3_001_CA_3,2016-04-06,2016-03-27,1.5400001,1.5,0.95000076,1.9000015,1.0999756,0.0,1.506,1.5,2.0,1.0,0.19995117,2.8500366,0.58,0.0,0.0,0.0,2.0,2.0,5.0
FOODS_3_001_CA_3,2016-04-07,2016-03-27,1.618,0.0,1.1499977,0.9000015,0.19995117,1.0,1.5280001,1.5,3.0,1.0,2.8000488,1.9000244,0.63,0.5,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_3,2016-04-08,2016-03-27,1.4790001,1.0,1.0,2.9000015,2.7000732,1.0,1.473,1.5,2.0499992,0.0,1.9000244,1.0499878,0.58,0.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_3,2016-04-09,2016-03-27,1.59,2.0,0.95000076,2.0,2.7000732,1.0499878,1.4490001,1.5,3.9000015,0.9000015,1.0999756,0.14996338,0.65999997,1.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_3,2016-04-10,2016-03-27,1.5600001,3.0,0.099998474,0.19999695,2.9000244,1.9500122,1.437,2.0,1.0499992,1.0,1.9000244,2.0,0.58,0.0,0.0,0.0,2.0,2.0,6.0
FOODS_3_001_CA_3,2016-04-11,2016-03-27,1.5180001,0.5,1.0499992,1.9000015,3.9000244,1.9000244,1.3900001,1.5,4.0,1.800003,0.0,0.049987793,0.87,1.0,0.0,0.0,2.0,2.0499954,0.0
FOODS_3_001_CA_3,2016-04-12,2016-03-27,1.5550001,0.5,1.0499992,0.0,0.9000244,1.0499878,1.473,2.0,1.9500008,1.0,1.9000244,2.0999756,0.53999996,0.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_3,2016-04-13,2016-03-27,1.6170001,1.5,2.0,0.19999695,0.099975586,0.0,1.4460001,2.0,0.099998474,2.0,1.1999512,1.9500122,0.77,0.5,0.0,0.0,2.0,3.0,3.0
FOODS_3_001_CA_3,2016-04-14,2016-03-27,1.5040001,1.5,3.8500023,3.600006,2.9000244,4.750061,1.475,3.0,1.0,3.7000046,3.7000732,0.9500122,0.57,0.0,0.0,0.0,2.0,2.0,6.0
FOODS_3_001_CA_3,2016-04-15,2016-03-27,1.4490001,1.0,3.0499992,1.0,0.19995117,0.14996338,1.432,3.5,0.95000076,1.199997,1.2999268,0.9500122,0.62,0.0,0.0,0.0,2.0,2.0,2.0
FOODS_3_001_CA_3,2016-04-16,2016-03-27,1.526,2.0,1.0,0.9000015,4.500122,0.0,1.47,1.5,0.049999237,1.0,0.9000244,0.9500122,0.66999996,1.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_3,2016-04-17,2016-03-27,1.4890001,1.5,3.8500023,1.0999985,0.9000244,0.099975586,1.416,2.0,0.049999237,3.9000015,0.9000244,1.9000244,0.68,0.0,0.0,0.0,2.0,2.0499954,6.0
FOODS_3_001_CA_3,2016-04-18,2016-03-27,1.549,2.5,2.9000015,1.199997,1.0999756,1.0999756,1.4380001,1.0,0.049999237,3.7000046,1.8000488,0.049987793,0.51,0.0,0.0,0.0,1.0,2.0,2.0
FOODS_3_001_CA_3,2016-04-19,2016-03-27,1.47,0.5,0.0,0.3999939,0.099975586,0.9500122,1.381,2.0,1.0499992,1.0999985,0.19995117,1.0499878,0.71999997,0.5,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_3,2016-04-20,2016-03-27,1.5070001,1.5,2.9000015,2.800003,0.9000244,0.099975586,1.368,1.5,0.099998474,1.0,1.8000488,0.9500122,0.7,1.0,0.0,0.0,2.0,2.0,3.0
FOODS_3_001_CA_3,2016-04-21,2016-03-27,1.5220001,3.0,0.0,0.9000015,1.0999756,1.1499634,1.424,1.0,2.0,2.800003,0.099975586,0.099975586,0.52,0.0,0.0,0.0,1.0,2.0,4.0
FOODS_3_001_CA_3,2016-04-22,2016-03-27,1.4820001,1.0,0.95000076,2.0999985,2.7000732,1.9000244,1.4100001,2.0,0.049999237,1.0,0.9000244,2.8500366,0.65999997,1.0,0.0,0.0,1.0,2.0,0.0
FOODS_3_001_CA_3,2016-04-23,2016-03-27,1.485,2.0,3.9000015,0.19999695,0.099975586,0.9500122,1.4230001,2.5,0.95000076,1.2999954,3.8000488,1.9000244,0.64,0.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_3,2016-04-24,2016-03-27,1.296,1.5,0.049999237,3.800003,0.19995117,1.0499878,1.381,0.5,0.14999771,0.9000015,0.0,0.9500122,0.57,0.0,0.0,0.0,2.0,2.0,2.0
FOODS_3_001_CA_3,2016-04-25,2016-04-24,1.651,1.0,2.0,2.0,0.29992676,1.0,1.8840001,2.0,2.0999985,1.3999939,0.9000244,0.049987793,0.82,1.0,0.0,0.0,2.0,3.0,3.0
FOODS_3_001_CA_3,2016-04-26,2016-04-24,1.863,1.5,1.1499977,2.7000046,2.0,1.0499878,1.8610001,2.0,2.0499992,2.800003,1.0999756,2.9500122,0.78,1.0,0.0,0.0,2.0,2.0,2.0
FOODS_3_001_CA_3,2016-04-27,2016-04-24,1.5300001,1.5,3.800003,1.0,2.8000488,0.049987793,1.797,1.5,3.800003,1.0999985,1.0999756,2.0999756,0.74,1.0,0.0,0.0,2.0,2.0,2.0
FOODS_3_001_CA_3,2016-04-28,2016-04-24,1.4310001,1.0,2.0,3.800003,0.099975586,3.9000244,1.7040001,0.5,0.14999771,1.2999954,0.099975586,4.750061,0.74,1.0,0.0,0.0,2.0,2.0,0.0
FOODS_3_001_CA_3,2016-04-29,2016-04-24,1.4690001,0.5,0.0,2.0,1.8000488,0.9500122,1.7,2.0,3.8500023,3.7000046,1.1999512,2.0,0.77,0.0,0.0,0.0,2.0,3.0,2.0
FOODS_3_001_CA_3,2016-04-30,2016-04-24,1.6860001,3.0,2.0,2.9000015,0.9000244,2.0,1.779,2.0,1.0499992,3.800003,3.8000488,4.800049,0.65999997,0.0,0.0,0.0,2.0,2.0,6.0
FOODS_3_001_CA_3,2016-05-01,2016-04-24,1.797,2.0,1.0,4.7000046,2.9000244,3.0499878,1.7770001,1.5,3.9000015,0.099998474,1.0,0.099975586,0.78,1.0,0.0,0.0,2.0,3.0,1.0
FOODS_3_001_CA_3,2016-05-02,2016-04-24,1.988,1.0,1.0999985,2.0999985,2.0,2.9500122,1.7900001,2.5,3.8500023,1.0,3.8000488,0.099975586,0.55,0.0,0.0,0.0,1.0,2.0,4.0
FOODS_3_001_CA_3,2016-05-03,2016-04-24,1.866,0.5,3.0,0.19999695,2.1999512,1.9500122,1.733,1.5,0.24999619,0.0,3.8000488,1.9500122,0.69,0.0,0.0,0.0,2.0,2.0,0.0
